index_content,word,nature,content_type,index_word
1243,价保,n,neg,3
1243,不行,v,neg,4
1243,客服,n,neg,5
1243,服务态度,n,neg,6
1243,不好,d,neg,7
1243,能力,n,neg,8
1243,差,a,neg,9
1243,问,n,neg,10
1243,点,m,neg,11
1243,换,v,neg,12
1243,好几个,m,neg,13
1243,客服,n,neg,14
1243,事,n,neg,15
1243,忘记,v,neg,16
1243,撩,v,neg,17
1243,一遍,m,neg,18
1243,妹,n,neg,19
1243,宿迁,nr,neg,20
1243,客服,n,neg,21
1243,专员,n,neg,22
1243,服务,vn,neg,23
1243,差,a,neg,24
1243,一顿,m,neg,25
1243,气,n,neg,26
1243,电,n,neg,27
1243,送货,v,neg,28
1243,师傅,nr,neg,29
1243,一点,m,neg,30
1243,真的,d,neg,31
1243,早,a,neg,32
1243,跨,v,neg,33
1243,没意思,l,neg,34
1246,问,v,neg,0
1246,免费,vn,neg,1
1246,装,n,neg,2
1246,安装,v,neg,3
1246,师傅,nr,neg,4
1246,的的,u,neg,5
1246,装,n,neg,6
1246,费用,n,neg,7
1246,免费,vn,neg,8
1246,安装,v,neg,9
1246,遥控器,n,neg,10
1246,只能,v,neg,11
1246,加,v,neg,12
1246,减,v,neg,13
1246,总体,n,neg,14
1246,评价,n,neg,15
1246,东西,ns,neg,16
1246,服务,vn,neg,17
1246,不好,d,neg,18
1247,天通,nz,neg,0
1247,苑,ng,neg,1
1247,安装,v,neg,2
1247,人员,n,neg,3
1247,水平,n,neg,4
1247,太,d,neg,5
1247,差,a,neg,6
1247,接头,v,neg,7
1247,结完,v,neg,8
1247,漏水,n,neg,9
1247,找,v,neg,10
1247,理由,n,neg,11
1247,推脱,v,neg,12
1247,丢,zg,neg,13
1247,商城,ns,neg,14
1247,脸,n,neg,15
1247,收费,n,neg,16
1247,标准,n,neg,17
1247,高,a,neg,18
1247,花,v,neg,19
1247,钱,n,neg,20
1247,装好,v,neg,21
1247,点,q,neg,22
1247,废话,n,neg,23
1247,素质,n,neg,24
1249,买回来,l,neg,0
1249,放,v,neg,1
1249,安装,v,neg,2
1249,老公,nr,neg,3
1249,质量,n,neg,4
1249,最气,a,neg,5
1249,快递,v,neg,6
1249,员,q,neg,7
1249,态度,n,neg,8
1249,太,d,neg,9
1249,不好,d,neg,10
1249,吵起来,v,neg,11
1249,送到,v,neg,12
1249,家门口,s,neg,13
1249,帮,v,neg,14
1249,进,v,neg,15
1249,家里,s,neg,16
1249,怀着,v,neg,17
1249,孕,j,neg,18
1249,看不出来,v,neg,19
1249,老公,nr,neg,20
1249,家里,s,neg,21
1249,退货,v,neg,22
1249,没见,v,neg,23
1249,快递,v,neg,24
1249,员,zg,neg,25
1249,老公,nr,neg,26
1249,打电话,l,neg,27
1249,真的,d,neg,28
1249,生气,n,neg,29
1249,老公,nr,neg,30
1249,打电话,l,neg,31
1251,物流,n,neg,0
1251,产品,n,neg,1
1251,没用,v,neg,2
1251,售后,n,neg,3
1251,极差,n,neg,4
1251,安装,v,neg,5
1251,师傅,nr,neg,6
1251,首次,m,neg,7
1251,上门,ns,neg,8
1251,安装,v,neg,9
1251,时,n,neg,10
1251,告知,v,neg,11
1251,自备,v,neg,12
1251,管材,n,neg,13
1251,免费,vn,neg,14
1251,安装,v,neg,15
1251,挂,v,neg,16
1251,墙上,s,neg,17
1251,走,v,neg,18
1251,投诉,v,neg,19
1251,售后,n,neg,20
1251,打电话,l,neg,21
1251,告知,v,neg,22
1251,二次,m,neg,23
1251,上门,ns,neg,24
1251,收费,n,neg,25
1253,机器,n,neg,0
1253,不错,a,neg,1
1253,派,v,neg,2
1253,安装公司,nt,neg,3
1253,太,d,neg,4
1253,支架,n,neg,5
1253,宝宝,nr,neg,6
1253,派来,v,neg,7
1253,公司,n,neg,8
1253,钢铁,n,neg,9
1253,涨价,n,neg,10
1253,坑,n,neg,11
1253,客户,n,neg,12
1255,差,a,neg,0
1255,评,n,neg,1
1255,大大的,nz,neg,2
1255,差,a,neg,3
1255,评,n,neg,4
1255,新,a,neg,5
1255,安装,v,neg,6
1255,发现,v,neg,7
1255,防电,j,neg,8
1255,墙,n,neg,9
1255,漏水,n,neg,10
1255,安装,v,neg,11
1255,师傅,nr,neg,12
1255,拆开,v,neg,13
1255,出厂,n,neg,14
1255,前,f,neg,15
1255,组装,v,neg,16
1255,卖,v,neg,17
1255,安装,v,neg,18
1255,发现,v,neg,19
1255,过程,n,neg,20
1255,中,f,neg,21
1255,事故,n,neg,22
1255,哭,v,neg,23
1258,烧水,n,neg,0
1258,时间,n,neg,1
1258,太慢,a,neg,2
1258,慢,a,neg,3
1258,朋友,n,neg,4
1262,看着,v,neg,0
1262,行,zg,neg,1
1262,没用,v,neg,2
1262,售后,n,neg,3
1262,漏水,n,neg,4
1262,没人管,l,neg,5
1264,加热,v,neg,0
1264,太慢,a,neg,1
1264,想,v,neg,2
1264,保温,n,neg,3
1264,做,v,neg,4
1264,不到,v,neg,5
1264,保温,n,neg,6
1264,效果,n,neg,7
1264,不好,d,neg,8
1264,表面,n,neg,9
1264,热,a,neg,10
1269,售后,n,neg,0
1269,一点,m,neg,1
1269,不好,d,neg,2
1269,上门,ns,neg,3
1269,安装,v,neg,4
1269,卖,v,neg,5
1269,配件,n,neg,6
1269,安装,v,neg,7
1269,购买,v,neg,8
1269,挂件,n,neg,9
1269,厂家,n,neg,10
1269,配备,v,neg,11
1269,螺栓,n,neg,12
1269,墙体,n,neg,13
1269,混,v,neg,14
1269,泥土,n,neg,15
1269,螺丝,n,neg,16
1269,安装,v,neg,17
1269,太,d,neg,18
1269,费劲,a,neg,19
1269,带来,v,neg,20
1269,水管,n,neg,21
1269,厂家,n,neg,22
1269,厂家,n,neg,23
1269,做法,v,neg,24
1270,服务态度,n,neg,0
1270,不好,d,neg,1
1270,物流,n,neg,2
1270,找,v,neg,3
1270,不到,v,neg,4
1270,地方,n,neg,5
1270,下楼,v,neg,6
1270,安装,v,neg,7
1270,收费,n,neg,8
1270,收费,n,neg,9
1270,告诉,v,neg,10
1270,收费,n,neg,11
1270,先前,t,neg,12
1270,告诉,v,neg,13
1270,收费,n,neg,14
1270,送货,v,neg,15
1270,物品,n,neg,16
1270,地上,s,neg,17
1270,扔,v,neg,18
1270,太度,n,neg,19
1270,太,d,neg,20
1270,差,a,neg,21
1271,位置,v,neg,0
1271,打电话,l,neg,1
1271,安装,v,neg,2
1271,师傅,nr,neg,3
1271,管件,n,neg,4
1271,安装,v,neg,5
1271,管件,n,neg,6
1271,管件,n,neg,7
1271,不用,v,neg,8
1271,安装,v,neg,9
1271,投诉,v,neg,10
1271,售后,n,neg,11
1271,打电话,l,neg,12
1271,管件,n,neg,13
1271,安装,v,neg,14
1271,拉倒,v,neg,15
1271,拜拜,ns,neg,16
1271,下次,t,neg,17
1271,没用,v,neg,18
1271,啥样,r,neg,19
1271,售后,n,neg,20
1271,真,d,neg,21
1271,坑人,n,neg,22
1271,星,n,neg,23
1271,用住,v,neg,24
1271,完蛋,v,neg,25
1271,玩意,n,neg,26
1273,物流,n,neg,0
1273,太慢,a,neg,1
1273,安装,v,neg,2
1273,乱收费,n,neg,3
1273,说好,v,neg,4
1273,以内,f,neg,5
1273,随便,d,neg,6
1273,安,v,neg,7
1273,支架,n,neg,8
1273,加,v,neg,9
1273,材料费,n,neg,10
1273,乱收,v,neg,11
1275,美地,ns,neg,0
1275,公司,n,neg,1
1275,品牌,n,neg,2
1275,服务,vn,neg,3
1275,收到,v,neg,4
1275,货,n,neg,5
1275,安装工,n,neg,6
1275,安,v,neg,7
1275,不行,v,neg,8
1275,不行,v,neg,9
1275,俩天,m,neg,10
1275,客服,n,neg,11
1275,安,v,neg,12
1275,没问,v,neg,13
1275,安,v,neg,14
1275,配件,n,neg,15
1275,安装工,n,neg,16
1275,本来,t,neg,17
1275,免费,vn,neg,18
1275,安装,v,neg,19
1275,花,v,neg,20
1275,一百,m,neg,21
1275,几十块,m,neg,22
1275,费用,n,neg,23
1275,卖,v,neg,24
1275,十块钱,nz,neg,25
1275,一个角,m,neg,26
1275,阀,n,neg,27
1275,卖,v,neg,28
1275,坑人,n,neg,29
1275,客服,n,neg,30
1275,服务态度,n,neg,31
1275,更是,d,neg,32
1275,恶劣,a,neg,33
1275,爱答不理,i,neg,34
1275,提前,v,neg,35
1275,问,n,neg,36
1275,挨,v,neg,37
1275,坑,n,neg,38
1275,找,v,neg,39
1275,服务态度,n,neg,40
1275,品牌,n,neg,41
1275,购买,v,neg,42
1277,....,m,neg,0
1277,安装,v,neg,1
1277,人员,n,neg,2
1277,箱子,n,neg,3
1277,没拆,v,neg,4
1277,开口,n,neg,5
1277,块钱,n,neg,6
1277,材料,n,neg,7
1277,钱,n,neg,8
1277,早就,d,neg,9
1277,东西,ns,neg,10
1277,全,a,neg,11
1277,消费者,n,neg,12
1277,说实话,l,neg,13
1277,过分,n,neg,14
1277,.....,m,neg,15
1284,送货,v,neg,0
1284,速度,n,neg,1
1284,太慢,a,neg,2
1285,欺骗,v,neg,0
1285,消费者,n,neg,1
1285,说好,v,neg,2
1285,送,v,neg,3
1285,东西,ns,neg,4
1285,客服,n,neg,5
1285,一再,d,neg,6
1285,推脱,v,neg,7
1287,不错,a,neg,0
1287,价格,n,neg,1
1287,太坑,n,neg,2
1287,两百多,m,neg,3
1287,安装费,n,neg,4
1287,商品价格,n,neg,5
1287,坑,n,neg,6
1291,不好,d,neg,0
1291,安装费,n,neg,1
1291,贵,a,neg,2
1300,漏水,n,neg,0
1300,质量,n,neg,1
1300,差,a,neg,2
1300,眼瞎,n,neg,3
1300,销售,vn,neg,4
1300,残次品,n,neg,5
1300,退货,v,neg,6
1302,差,a,neg,0
1302,评,n,neg,1
1302,花,v,neg,2
1302,洒,v,neg,3
1302,打开,v,neg,4
1302,包装,v,neg,5
1302,遥控器,n,neg,6
1302,送,v,neg,7
1302,写,v,neg,8
1302,欺骗,v,neg,9
1302,售后,n,neg,10
1302,电话,n,neg,11
1302,客服,n,neg,12
1302,人员,n,neg,13
1302,商品,n,neg,14
1302,详情,a,neg,15
1302,里,f,neg,16
1302,写,v,neg,17
1302,无语,v,neg,18
1303,物流,n,neg,0
1303,太慢,a,neg,1
1303,提前,v,neg,2
1303,几天,m,neg,3
1303,预定,v,neg,4
1303,晚,tg,neg,5
1303,几天,m,neg,6
1303,送过来,l,neg,7
1303,期间,f,neg,8
1303,打电话,l,neg,9
1303,物流,n,neg,10
1303,电话,n,neg,11
1303,没人接,v,neg,12
1305,漏电,nz,neg,0
1305,客服,n,neg,1
1305,态度,n,neg,2
1305,耐心,a,neg,3
1305,客服,n,neg,4
1305,电话,n,neg,5
1305,不通,a,neg,6
1305,妥当,a,neg,7
1306,号买,v,neg,0
1306,遥控器,n,neg,1
1306,坏,a,neg,2
1306,售后,n,neg,3
1306,换,v,neg,4
1306,太气,n,neg,5
1306,新,a,neg,6
1306,坏,a,neg,7
1306,信,n,neg,8
1306,欺骗,v,neg,9
1306,客户,n,neg,10
1315,凑合,v,neg,0
1315,安装,v,neg,1
1315,管太,n,neg,2
1315,廉价,n,neg,3
1317,差,a,neg,0
1317,评,n,neg,1
1317,上门,ns,neg,2
1317,安装,v,neg,3
1317,不用,v,neg,4
1317,管材,n,neg,5
1317,收费,n,neg,6
1317,安装,v,neg,7
1317,空,n,neg,8
1317,挂上去,v,neg,9
1317,恶劣,a,neg,10
1318,洗澡,v,neg,0
1318,过程,n,neg,1
1318,中,f,neg,2
1318,热水,n,neg,3
1318,实在,v,neg,4
1318,不好,d,neg,5
1325,烧水,n,neg,0
1325,太慢,a,neg,1
1325,度,zg,neg,2
1325,够,zg,neg,3
1325,洗,v,neg,4
1325,第二个,m,neg,5
1325,洗,v,neg,6
1325,一半,m,neg,7
1325,热水,n,neg,8
1326,安装,v,neg,0
1326,一塌糊涂,i,neg,1
1326,我家,r,neg,2
1326,丈人,n,neg,3
1326,丈母,n,neg,4
1326,在家,r,neg,5
1326,年纪,t,neg,6
1326,搞,v,neg,7
1326,太,d,neg,8
1326,安装,v,neg,9
1326,人员,n,neg,10
1326,瓷砖,n,neg,11
1326,打碎,v,neg,12
1326,安装,v,neg,13
1326,低,a,neg,14
1326,不平,n,neg,15
1326,导致,v,neg,16
1326,旁边,f,neg,17
1326,浴室柜,i,neg,18
1326,跟着,v,neg,19
1326,下降,v,neg,20
1326,很差,a,neg,21
1326,体验,n,neg,22
1332,不好,d,neg,0
1332,加热,v,neg,1
1332,特别,d,neg,2
1332,慢,a,neg,3
1332,检查,vn,neg,4
1332,加热管,v,neg,5
1332,找,v,neg,6
1332,客服,n,neg,7
1332,开,v,neg,8
1332,证明,n,neg,9
1332,退,v,neg,10
1332,检查,vn,neg,11
1332,师傅,nr,neg,12
1332,证明,n,neg,13
1332,开,v,neg,14
1332,只能,v,neg,15
1332,给换,v,neg,16
1332,加热管,v,neg,17
1332,两,m,neg,18
1332,三周,m,neg,19
1332,没人,v,neg,20
1334,物流,n,neg,0
1334,态度,n,neg,1
1334,不好,d,neg,2
1334,唠唠叨叨,z,neg,3
1335,差,a,neg,0
1335,评差,n,neg,1
1335,评,v,neg,2
1335,物流,n,neg,3
1335,特别,d,neg,4
1335,售后,n,neg,5
1335,安装,v,neg,6
1335,太,d,neg,7
1335,心,n,neg,8
1335,失败,v,neg,9
1335,购买,v,neg,10
1335,再也,d,neg,11
1335,安装,v,neg,12
1335,免费,vn,neg,13
1335,安装,v,neg,14
1335,附件,n,neg,15
1335,问,v,neg,16
1335,安装工,n,neg,17
1335,贵,a,neg,18
1335,公司,n,neg,19
1335,朋友,n,neg,20
1335,打电话,l,neg,21
1335,咨询,vn,neg,22
1335,价格,n,neg,23
1335,安装工,n,neg,24
1335,价格,n,neg,25
1335,差,a,neg,26
1335,两倍,m,neg,27
1335,块钱,n,neg,28
1335,卖到,v,neg,29
1335,后悔,v,neg,30
1335,差,a,neg,31
1335,评,n,neg,32
1335,差,a,neg,33
1335,评,n,neg,34
1336,同一天,d,neg,0
1336,格力空调,n,neg,1
1336,上午,t,neg,2
1336,安装,v,neg,3
1336,师傅,nr,neg,4
1336,打电话,l,neg,5
1336,安装,v,neg,6
1336,在家,r,neg,7
1336,父亲,n,neg,8
1336,在家,r,neg,9
1336,安装,v,neg,10
1336,安装,v,neg,11
1336,师傅,nr,neg,12
1336,配件,n,neg,13
1336,水管,n,neg,14
1336,接头,v,neg,15
1336,父亲,n,neg,16
1336,一种,m,neg,17
1336,买错,v,neg,18
1336,来来回回,i,neg,19
1336,一共,j,neg,20
1336,跑,v,neg,21
1336,躺,v,neg,22
1336,安装,v,neg,23
1336,工具,n,neg,24
1336,父亲,n,neg,25
1336,客户,n,neg,26
1336,安装,v,neg,27
1336,师傅,nr,neg,28
1336,配件,n,neg,29
1336,价格,n,neg,30
1336,收贵,n,neg,31
1336,客户,n,neg,32
1336,配件,n,neg,33
1336,包括,v,neg,34
1336,海尔,nrt,neg,35
1336,安装,v,neg,36
1336,师傅,nr,neg,37
1336,配件,n,neg,38
1336,客户,n,neg,39
1336,选择,v,neg,40
1336,安装,v,neg,41
1336,师傅,nr,neg,42
1336,介绍,v,neg,43
1336,安装,v,neg,44
1336,师傅,nr,neg,45
1336,配件,n,neg,46
1336,用到,v,neg,47
1336,客户,n,neg,48
1336,沟通,v,neg,49
1336,差,a,neg,50
1336,体验,n,neg,51
1336,几年,m,neg,52
1336,第一次,m,neg,53
1336,差评,n,neg,54
1336,下午,t,neg,55
1336,格力空调,n,neg,56
1336,师傅,nr,neg,57
1336,安装,v,neg,58
1336,服务,vn,neg,59
1336,满分,d,neg,60
1336,晚上,t,neg,61
1336,格力,n,neg,62
1336,打电话,l,neg,63
1336,询问,v,neg,64
1336,安装,v,neg,65
1336,师傅,nr,neg,66
1336,服务,vn,neg,67
1336,评分,n,neg,68
1336,评,v,neg,69
1336,满分,d,neg,70
1336,安装,v,neg,71
1336,电话,n,neg,72
1336,回访,v,neg,73
1336,父亲,n,neg,74
1336,生气,n,neg,75
1336,打电话,l,neg,76
1336,回访,v,neg,77
1336,详情,a,neg,78
1336,配件,n,neg,79
1336,安装,v,neg,80
1336,师傅,nr,neg,81
1336,客户,n,neg,82
1336,来回,v,neg,83
1336,跑,v,neg,84
1336,街上,s,neg,85
1336,回去,v,neg,86
1336,累,a,neg,87
1336,客户,n,neg,88
1336,合适,a,neg,89
1336,下单,n,neg,90
1336,电话,n,neg,91
1336,配送,v,neg,92
1336,差,a,neg,93
1336,差,a,neg,94
1336,售后,n,neg,95
1336,负责,v,neg,96
1340,物流,n,neg,0
1340,第三方,m,neg,1
1340,物流,n,neg,2
1340,恶劣,a,neg,3
1340,过分,n,neg,4
1340,单独,d,neg,5
1340,评价,n,neg,6
1340,物流,n,neg,7
1340,打分,v,neg,8
1340,写,v,neg,9
1340,计划,n,neg,10
1340,某天,r,neg,11
1340,提前,v,neg,12
1340,送到,v,neg,13
1340,确实,ad,neg,14
1340,问,n,neg,15
1340,可不可以,c,neg,16
1340,日期,t,neg,17
1340,第二天,m,neg,18
1340,送,v,neg,19
1340,想想,v,neg,20
1340,找,v,neg,21
1340,帮,v,neg,22
1340,收货,n,neg,23
1340,半天,m,neg,24
1340,不见,v,neg,25
1340,打电话,l,neg,26
1340,吼,v,neg,27
1340,收货,n,neg,28
1340,特么,d,neg,29
1340,服,v,neg,30
1341,安装工,n,neg,0
1341,太坑,n,neg,1
1343,安装,v,neg,0
1343,师傅,nr,neg,1
1343,太,d,neg,2
1343,损,v,neg,3
1343,收,v,neg,4
1343,孕妇,n,neg,5
1343,在家,r,neg,6
1343,附,v,neg,7
1343,单据,n,neg,8
1343,记住,v,neg,9
1343,这位,rz,neg,10
1343,安装,v,neg,11
1343,师傅,nr,neg,12
1343,电器,n,neg,13
1343,太,d,neg,14
1343,坑人,n,neg,15
1345,送货,v,neg,0
1345,态度,n,neg,1
1345,差,a,neg,2
1345,晚上,t,neg,3
1345,十点,m,neg,4
1345,打电话,l,neg,5
1345,快递,v,neg,6
1345,第二天,m,neg,7
1345,下午,t,neg,8
1345,打电话,l,neg,9
1345,时间,n,neg,10
1345,第三天,m,neg,11
1345,送,v,neg,12
1345,太烂,n,neg,13
1345,物流,n,neg,14
1354,真的,d,neg,0
1354,无语,v,neg,1
1354,客服,n,neg,2
1354,只管,c,neg,3
1354,卖,v,neg,4
1354,售后,n,neg,5
1354,工作,vn,neg,6
1354,官方,n,neg,7
1354,电话,n,neg,8
1354,态度,n,neg,9
1354,买回来,l,neg,10
1354,那种,r,neg,11
1354,黄色,n,neg,12
1354,水,n,neg,13
1354,像是,v,neg,14
1354,铁锈,n,neg,15
1354,水,n,neg,16
1354,商家,n,neg,17
1354,谨慎,a,neg,18
1355,我家,r,neg,0
1355,带阁楼,n,neg,1
1355,放,v,neg,2
1355,楼上,s,neg,3
1355,想,v,neg,4
1355,楼上,s,neg,5
1355,安装,v,neg,6
1355,喷头,v,neg,7
1355,告诉,v,neg,8
1355,问,v,neg,9
1355,放,v,neg,10
1355,楼上楼下,n,neg,11
1355,洗,v,neg,12
1355,告诉,v,neg,13
1355,你家,r,neg,14
1355,接,v,neg,15
1355,问,v,neg,16
1355,点,q,neg,17
1355,傲,a,neg,18
1355,安装,v,neg,19
1355,人员,n,neg,20
1355,机器,n,neg,21
1355,啥样,r,neg,22
1355,不想,v,neg,23
1355,安装,v,neg,24
1355,服务态度,n,neg,25
1355,真差,n,neg,26
1355,到极点,l,neg,27
1355,外面,f,neg,28
1355,大嘴巴,ns,neg,29
1355,伺候,v,neg,30
1355,情有独钟,i,neg,31
1355,客服,n,neg,32
1355,扣,v,neg,33
1355,分,v,neg,34
1358,差评,n,neg,0
1358,售后,n,neg,1
1358,免费,vn,neg,2
1358,安装,v,neg,3
1358,材料,n,neg,4
1358,算,v,neg,5
1358,自带,n,neg,6
1358,两根,m,neg,7
1358,金属,n,neg,8
1358,胀,a,neg,9
1358,安装,v,neg,10
1358,师傅,nr,neg,11
1358,安装,v,neg,12
1358,架子,n,neg,13
1358,两根,m,neg,14
1358,水管,n,neg,15
1358,几根,m,neg,16
1358,螺丝,n,neg,17
1358,收,v,neg,18
1358,安装,v,neg,19
1358,免费,vn,neg,20
1358,材料,n,neg,21
1358,贵,n,neg,22
1360,产品,n,neg,0
1360,安装,v,neg,1
1360,人员,n,neg,2
1360,专业,n,neg,3
1360,装个,b,neg,4
1360,水管,n,neg,5
1360,生料,n,neg,6
1360,緾,yg,neg,7
1360,不好,d,neg,8
1360,来来回回,i,neg,9
1360,搞,v,neg,10
1360,几次,m,neg,11
1360,漏水,n,neg,12
1360,我家,r,neg,13
1360,水管,n,neg,14
1360,没装好,l,neg,15
1360,放弃,v,neg,16
1360,调节,vn,neg,17
1360,安装,v,neg,18
1360,乱收费,n,neg,19
1360,装个,b,neg,20
1360,花,v,neg,21
1360,配件,n,neg,22
1360,装,v,neg,23
1360,装,v,neg,24
1360,保修,v,neg,25
1360,服务,vn,neg,26
1360,售后,n,neg,27
1360,做,v,neg,28
1360,发言人,l,neg,29
1360,请,v,neg,30
1360,电工,n,neg,31
1360,几分钟,m,neg,32
1360,解决问题,n,neg,33
1360,安装,v,neg,34
1360,师傅,nr,neg,35
1360,技术,n,neg,36
1360,太,d,neg,37
1360,专业,n,neg,38
1360,收费,n,neg,39
1360,专业,n,neg,40
1360,抽油烟机,l,neg,41
1360,师傅,nr,neg,42
1360,安装,v,neg,43
1360,加装,v,neg,44
1360,防,v,neg,45
1360,油烟,n,neg,46
1360,倒流,v,neg,47
1360,阀,n,neg,48
1360,专业,n,neg,49
1360,收费,n,neg,50
1360,几元,m,neg,51
1360,钱,n,neg,52
1360,材料费,n,neg,53
1360,钱,n,neg,54
1360,收,v,neg,55
1360,活干好,z,neg,56
1360,晚餐,n,neg,57
1360,时间,n,neg,58
1360,楼上,s,neg,59
1360,做,v,neg,60
1360,菜,n,neg,61
1360,家里,s,neg,62
1360,闻,v,neg,63
1360,一清二楚,l,neg,64
1360,第二天,m,neg,65
1360,打电话,l,neg,66
1360,找,v,neg,67
1360,维修,v,neg,68
1360,人员,n,neg,69
1360,维修,v,neg,70
1360,师傅,nr,neg,71
1360,专业,n,neg,72
1360,帮忙,v,neg,73
1360,了下,v,neg,74
1360,原因,n,neg,75
1360,安装,v,neg,76
1360,师傅,nr,neg,77
1360,安装,v,neg,78
1360,时,n,neg,79
1360,泡沫,n,neg,80
1360,胶,n,neg,81
1360,使用不当,l,neg,82
1360,安装,v,neg,83
1360,水平,n,neg,84
1360,只能,v,neg,85
1360,降低,v,neg,86
1360,客户,n,neg,87
1360,体验,n,neg,88
1360,感,v,neg,89
1360,吐,v,neg,90
1360,槽,ng,neg,91
1360,美,j,neg,92
1360,答应,v,neg,93
1360,赠送,v,neg,94
1360,厨具,n,neg,95
1360,五件套,nz,neg,96
1360,发货,n,neg,97
1360,说法,v,neg,98
1360,时间,n,neg,99
1360,回复,v,neg,100
1360,太,d,neg,101
1360,可恶,v,neg,102
1360,最差,a,neg,103
1360,网购,n,neg,104
1362,加热,v,neg,0
1362,慢,a,neg,1
1362,预设,vn,neg,2
1362,度,zg,neg,3
1362,一个半,m,neg,4
1362,小时,n,neg,5
1362,度,zg,neg,6
1362,服,v,neg,7
1362,厂家,n,neg,8
1362,相互,d,neg,9
1362,踢皮球,n,neg,10
1362,方式,n,neg,11
1362,提交,v,neg,12
1362,申请,v,neg,13
1362,厂家,n,neg,14
1362,打电话,l,neg,15
1362,加热,v,neg,16
1362,慢,a,neg,17
1362,质量,n,neg,18
1362,想换,v,neg,19
1362,找,v,neg,20
1362,想,v,neg,21
1362,品牌,n,neg,22
1362,恶心,n,neg,23
1362,带坏,v,neg,24
1362,望强哥,nr,neg,25
1362,好自为之,i,neg,26
1363,安装,v,neg,0
1363,师傅,nr,neg,1
1363,漫天开价,i,neg,2
1363,装,v,neg,3
1363,材料,n,neg,4
1363,人工,n,neg,5
1363,花,v,neg,6
1363,图,n,neg,7
1363,客服,n,neg,8
1363,发来,v,neg,9
1363,材料,n,neg,10
1363,价,n,neg,11
1363,图,n,neg,12
1363,师傅,nr,neg,13
1363,价图,n,neg,14
1363,原本,n,neg,15
1363,装完,v,neg,16
1363,出示,v,neg,17
1363,图,n,neg,18
1363,超,v,neg,19
1363,收,v,neg,20
1363,乱收,v,neg,21
1363,投诉,v,neg,22
1363,师傅,nr,neg,23
1363,瞬间,t,neg,24
1363,收不收,v,neg,25
1363,人工费,n,neg,26
1363,想,v,neg,27
1363,问,v,neg,28
1363,有人,r,neg,29
1363,安装,v,neg,30
1363,收,v,neg,31
1363,人工费,n,neg,32
1363,角阀,n,neg,33
1363,市场,n,neg,34
1363,贵,a,neg,35
1363,材料,n,neg,36
1363,签,v,neg,37
1363,免责,v,neg,38
1363,声明,n,neg,39
1363,材料,n,neg,40
1363,不见,v,neg,41
1363,签,v,neg,42
1363,有责,v,neg,43
1363,声明,n,neg,44
1363,真一,d,neg,45
1363,走量,n,neg,46
1363,售后服务,l,neg,47
1363,售后,n,neg,48
1363,管理,vn,neg,49
1363,下台,v,neg,50
1363,差,a,neg,51
1363,评,n,neg,52
1366,无语,v,neg,0
1366,买回来,l,neg,1
1366,没人,v,neg,2
1366,安装,v,neg,3
1366,客服,n,neg,4
1366,电话,n,neg,5
1366,预约,v,neg,6
1366,安装,v,neg,7
1366,不通,a,neg,8
1366,售后,n,neg,9
1366,找,v,neg,10
1366,安装,v,neg,11
1366,天安,nz,neg,12
1366,后天,t,neg,13
1366,安装,v,neg,14
1366,三四天,m,neg,15
1366,没人管,l,neg,16
1366,售后,n,neg,17
1366,店里,n,neg,18
1366,跑,v,neg,19
1366,好几趟,m,neg,20
1366,推脱,v,neg,21
1366,实体店,n,neg,22
1366,最起码,l,neg,23
1366,有人,r,neg,24
1368,差,a,neg,0
1368,评,n,neg,1
1368,收费,n,neg,2
1368,海尔,nrt,neg,3
1368,高,a,neg,4
1368,质量,n,neg,5
1368,海尔,nrt,neg,6
1372,上门,ns,neg,0
1372,安装,v,neg,1
1372,报装,v,neg,2
1372,预约,v,neg,3
1372,时间,n,neg,4
1372,点到点,l,neg,5
1372,点,m,neg,6
1372,没到,v,neg,7
1372,催,zg,neg,8
1372,服务部,n,neg,9
1372,人员,n,neg,10
1372,两次,m,neg,11
1372,师傅,nr,neg,12
1372,弄完,v,neg,13
1372,一家,m,neg,14
1372,上门,ns,neg,15
1372,后天,t,neg,16
1372,黑,a,neg,17
1372,当天,t,neg,18
1372,装,v,neg,19
1372,第二天,m,neg,20
1372,卫生间,n,neg,21
1372,单线,n,neg,22
1372,封顶,n,neg,23
1372,想,v,neg,24
1372,厨房,n,neg,25
1372,卫生间,n,neg,26
1372,安装,v,neg,27
1372,人员,n,neg,28
1372,一个角,m,neg,29
1372,阀,n,neg,30
1372,六十多,m,neg,31
1372,管子,n,neg,32
1372,花,v,neg,33
1372,四百,m,neg,34
1372,安装,v,neg,35
1372,人员,n,neg,36
1372,电路,n,neg,37
1372,包,v,neg,38
1372,房子,n,neg,39
1372,单独,d,neg,40
1372,拉,v,neg,41
1372,一条线,l,neg,42
1372,请,v,neg,43
1372,施工,vn,neg,44
1372,花,v,neg,45
1372,三百,m,neg,46
1372,一台,m,neg,47
1372,一千元,m,neg,48
1372,安装,v,neg,49
1372,花,v,neg,50
1372,七百元,m,neg,51
1372,坑,n,neg,52
1372,电器,n,neg,53
1375,安上,v,neg,0
1375,漏水,n,neg,1
1375,换,nz,neg,2
1375,新机,n,neg,3
1375,本来,t,neg,4
1375,抽,v,neg,5
1375,休息时间,i,neg,6
1375,安,v,neg,7
1375,白跑一趟,v,neg,8
1375,换,v,neg,9
1375,新,a,neg,10
1375,机器,n,neg,11
1375,总算,n,neg,12
1375,暂时,d,neg,13
